Timestamp,Latitude,Longitude,Location,Vehicle_Count,NO2_Emissions,Weather_Conditions,Traffic_Flow_Speed,Rush_Hour_Indicator,Suggested_Route_Adjustment
2023-10-21 04:00:00,31.418,73.116,People's Colony,275,50.07,Hazy,24.166666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-02-17 21:00:00,31.44,73.06,Ghulam Muhammad Abad,355,31.89,Hazy,10.833333333333336,Yes,Take side streets via Millat Road
2023-10-23 12:00:00,31.425,73.105,D Ground,39,54.1,Clear,63.5,No,No change needed
2023-08-25 23:00:00,31.4235,73.1015,Kohinoor City,144,72.27,Cloudy,46.0,No,No change needed
2023-03-03 18:00:00,31.4405,73.13,Madina Town,107,20.1,Rainy,52.16666666666667,No,No change needed
2023-08-25 19:00:00,31.4325,73.1205,Susan Road,232,58.38,Cloudy,31.333333333333336,No,No change needed
2023-12-22 00:00:00,31.44,73.06,Ghulam Muhammad Abad,123,19.39,Rainy,49.5,No,No change needed
2023-06-02 14:00:00,31.425,73.105,D Ground,205,58.2,Hazy,35.833333333333336,No,No change needed
2023-07-26 15:00:00,31.4235,73.1015,Kohinoor City,174,28.61,Hazy,41.0,No,No change needed
2023-06-11 12:00:00,31.425,73.105,D Ground,80,14.67,Rainy,56.666666666666664,No,No change needed
2023-10-16 22:00:00,31.4187,73.079,Clock Tower,144,19.7,Clear,46.0,No,No change needed
2023-11-06 15:00:00,31.4168,73.0895,Canal Road,238,11.2,Cloudy,30.333333333333336,No,No change needed
2023-04-14 17:00:00,31.44,73.06,Ghulam Muhammad Abad,258,43.2,Cloudy,27.0,Yes,Take side streets via Millat Road
2023-05-19 00:00:00,31.425,73.105,D Ground,54,31.89,Clear,61.0,No,No change needed
2023-10-25 17:00:00,31.4168,73.0895,Canal Road,301,11.69,Hazy,19.833333333333336,Yes,Use Expressway
2023-03-04 21:00:00,31.4405,73.13,Madina Town,118,11.87,Rainy,50.33333333333333,No,No change needed
2023-04-07 22:00:00,31.44,73.06,Ghulam Muhammad Abad,208,34.06,Clear,35.333333333333336,No,No change needed
2023-06-14 00:00:00,31.418,73.116,People's Colony,356,76.98,Hazy,10.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-12-19 00:00:00,31.418,73.116,People's Colony,271,51.33,Clear,24.833333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
2023-02-24 17:00:00,31.44,73.06,Ghulam Muhammad Abad,352,76.38,Rainy,11.333333333333336,Yes,Take side streets via Millat Road
2023-12-08 22:00:00,31.4187,73.079,Clock Tower,85,30.17,Rainy,55.833333333333336,No,No change needed
2023-07-18 19:00:00,31.44,73.06,Ghulam Muhammad Abad,97,67.35,Cloudy,53.83333333333333,No,No change needed
2023-09-25 03:00:00,31.4325,73.1205,Susan Road,125,15.54,Cloudy,49.16666666666667,No,No change needed
2023-09-16 23:00:00,31.4168,73.0895,Canal Road,332,68.15,Hazy,14.666666666666664,Yes,Use Expressway
2023-12-18 01:00:00,31.425,73.105,D Ground,52,21.0,Rainy,61.333333333333336,No,No change needed
2023-08-07 19:00:00,31.425,73.105,D Ground,170,43.46,Hazy,41.66666666666667,No,No change needed
2023-11-26 20:00:00,31.4168,73.0895,Canal Road,279,54.58,Rainy,23.5,Yes,Use Expressway
2023-12-11 17:00:00,31.4235,73.1015,Kohinoor City,182,54.28,Rainy,39.66666666666667,No,No change needed
2023-09-27 12:00:00,31.4235,73.1015,Kohinoor City,73,15.11,Hazy,57.833333333333336,No,No change needed
2023-10-07 18:00:00,31.418,73.116,People's Colony,366,21.88,Cloudy,9.0,Yes,"Avoid peak hours, use Jaranwala Road"
2023-06-16 23:00:00,31.44,73.06,Ghulam Muhammad Abad,286,63.58,Clear,22.333333333333336,Yes,Take side streets via Millat Road
2023-10-01 03:00:00,31.4168,73.0895,Canal Road,175,45.31,Hazy,40.83333333333333,No,No change needed
2023-11-05 12:00:00,31.425,73.105,D Ground,131,41.15,Cloudy,48.16666666666667,No,No change needed
2023-05-18 15:00:00,31.4325,73.1205,Susan Road,294,25.99,Clear,21.0,Yes,Use Madina Town Bypass
2023-09-13 19:00:00,31.418,73.116,People's Colony,75,14.5,Clear,57.5,No,No change needed
2023-10-01 17:00:00,31.4187,73.079,Clock Tower,346,54.14,Clear,12.333333333333336,Yes,Use Circular Road alternative
2023-08-15 04:00:00,31.4168,73.0895,Canal Road,166,67.95,Hazy,42.33333333333333,No,No change needed
2023-11-24 00:00:00,31.44,73.06,Ghulam Muhammad Abad,277,15.56,Clear,23.833333333333336,Yes,Take side streets via Millat Road
2023-10-10 13:00:00,31.418,73.116,People's Colony,162,73.54,Cloudy,43.0,No,No change needed
2023-08-23 21:00:00,31.4405,73.13,Madina Town,268,49.52,Clear,25.333333333333336,Yes,Use Jaranwala Bypass
2023-09-02 17:00:00,31.418,73.116,People's Colony,227,70.14,Clear,32.166666666666664,No,No change needed
2023-04-03 23:00:00,31.4187,73.079,Clock Tower,290,24.23,Clear,21.666666666666664,Yes,Use Circular Road alternative
2023-12-27 14:00:00,31.425,73.105,D Ground,286,57.0,Clear,22.333333333333336,Yes,Take small connecting roads
2023-09-22 20:00:00,31.4187,73.079,Clock Tower,284,27.17,Cloudy,22.666666666666664,Yes,Use Circular Road alternative
2023-04-17 20:00:00,31.4405,73.13,Madina Town,372,11.71,Hazy,8.0,Yes,Use Jaranwala Bypass
2023-05-24 13:00:00,31.425,73.105,D Ground,183,43.61,Clear,39.5,No,No change needed
2023-12-29 01:00:00,31.4405,73.13,Madina Town,228,63.53,Clear,32.0,No,No change needed
2023-12-10 23:00:00,31.4235,73.1015,Kohinoor City,237,36.82,Cloudy,30.5,No,No change needed
2023-09-16 16:00:00,31.44,73.06,Ghulam Muhammad Abad,314,46.24,Clear,17.666666666666664,Yes,Take side streets via Millat Road
2023-11-07 17:00:00,31.4187,73.079,Clock Tower,268,45.35,Cloudy,25.333333333333336,Yes,Use Circular Road alternative
2023-08-03 21:00:00,31.4405,73.13,Madina Town,49,51.31,Hazy,61.833333333333336,No,No change needed
2023-05-03 13:00:00,31.418,73.116,People's Colony,263,74.29,Rainy,26.166666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-04-15 02:00:00,31.4405,73.13,Madina Town,30,21.29,Hazy,65.0,No,No change needed
2023-01-15 12:00:00,31.4235,73.1015,Kohinoor City,217,24.22,Hazy,33.833333333333336,No,No change needed
2023-03-25 18:00:00,31.44,73.06,Ghulam Muhammad Abad,174,63.86,Cloudy,41.0,No,No change needed
2023-09-12 16:00:00,31.4187,73.079,Clock Tower,300,39.55,Cloudy,20.0,Yes,Use Circular Road alternative
2023-08-27 22:00:00,31.44,73.06,Ghulam Muhammad Abad,159,13.12,Cloudy,43.5,No,No change needed
2023-09-20 16:00:00,31.418,73.116,People's Colony,44,54.49,Hazy,62.666666666666664,No,No change needed
2023-12-26 13:00:00,31.425,73.105,D Ground,196,34.1,Cloudy,37.333333333333336,No,No change needed
2023-03-20 12:00:00,31.4405,73.13,Madina Town,75,58.43,Hazy,57.5,No,No change needed
2023-06-20 20:00:00,31.418,73.116,People's Colony,384,57.63,Cloudy,6.0,Yes,"Avoid peak hours, use Jaranwala Road"
2023-06-11 17:00:00,31.418,73.116,People's Colony,66,41.49,Hazy,59.0,No,No change needed
2023-12-11 16:00:00,31.44,73.06,Ghulam Muhammad Abad,250,43.19,Rainy,28.333333333333336,No,No change needed
2023-12-25 20:00:00,31.4235,73.1015,Kohinoor City,83,19.53,Cloudy,56.166666666666664,No,No change needed
2023-03-08 17:00:00,31.4187,73.079,Clock Tower,120,26.04,Hazy,50.0,No,No change needed
2023-07-18 03:00:00,31.4405,73.13,Madina Town,256,26.38,Clear,27.333333333333336,Yes,Use Jaranwala Bypass
2023-11-29 15:00:00,31.425,73.105,D Ground,384,61.76,Hazy,6.0,Yes,Take small connecting roads
2023-04-22 03:00:00,31.425,73.105,D Ground,209,26.13,Hazy,35.166666666666664,No,No change needed
2023-06-11 13:00:00,31.44,73.06,Ghulam Muhammad Abad,192,65.94,Hazy,38.0,No,No change needed
2023-03-18 02:00:00,31.4235,73.1015,Kohinoor City,59,35.41,Rainy,60.166666666666664,No,No change needed
2023-10-18 21:00:00,31.425,73.105,D Ground,206,78.4,Clear,35.666666666666664,No,No change needed
2023-09-17 23:00:00,31.4187,73.079,Clock Tower,240,59.69,Clear,30.0,No,No change needed
2023-02-02 19:00:00,31.4405,73.13,Madina Town,133,55.24,Clear,47.83333333333333,No,No change needed
2023-03-10 04:00:00,31.4168,73.0895,Canal Road,86,17.91,Hazy,55.666666666666664,No,No change needed
2023-02-24 22:00:00,31.425,73.105,D Ground,303,40.44,Clear,19.5,Yes,Take small connecting roads
2023-07-05 19:00:00,31.44,73.06,Ghulam Muhammad Abad,197,51.25,Cloudy,37.166666666666664,No,No change needed
2023-06-05 01:00:00,31.418,73.116,People's Colony,138,19.89,Clear,47.0,No,No change needed
2023-07-23 20:00:00,31.4168,73.0895,Canal Road,294,39.32,Rainy,21.0,Yes,Use Expressway
2023-01-21 12:00:00,31.4325,73.1205,Susan Road,224,28.72,Rainy,32.666666666666664,No,No change needed
2023-09-30 20:00:00,31.4168,73.0895,Canal Road,330,78.04,Cloudy,15.0,Yes,Use Expressway
2023-07-26 17:00:00,31.4168,73.0895,Canal Road,297,11.39,Hazy,20.5,Yes,Use Expressway
2023-05-17 12:00:00,31.44,73.06,Ghulam Muhammad Abad,167,16.78,Hazy,42.16666666666667,No,No change needed
2023-11-05 02:00:00,31.4187,73.079,Clock Tower,164,31.55,Clear,42.66666666666667,No,No change needed
2023-03-29 16:00:00,31.4168,73.0895,Canal Road,366,54.1,Hazy,9.0,Yes,Use Expressway
2023-09-30 21:00:00,31.4168,73.0895,Canal Road,381,34.1,Cloudy,6.5,Yes,Use Expressway
2023-05-24 01:00:00,31.4325,73.1205,Susan Road,152,50.69,Rainy,44.66666666666667,No,No change needed
2023-01-30 16:00:00,31.4235,73.1015,Kohinoor City,300,36.56,Rainy,20.0,Yes,Divert via Satyana Road
2023-03-07 21:00:00,31.418,73.116,People's Colony,208,24.94,Cloudy,35.333333333333336,No,No change needed
2023-02-03 15:00:00,31.4187,73.079,Clock Tower,116,56.46,Hazy,50.66666666666667,No,No change needed
2023-09-01 00:00:00,31.425,73.105,D Ground,220,66.76,Clear,33.333333333333336,No,No change needed
2023-07-26 19:00:00,31.4187,73.079,Clock Tower,308,39.13,Rainy,18.666666666666664,Yes,Use Circular Road alternative
2023-05-18 21:00:00,31.4168,73.0895,Canal Road,232,71.15,Hazy,31.333333333333336,No,No change needed
2023-11-14 04:00:00,31.4187,73.079,Clock Tower,358,36.04,Cloudy,10.333333333333336,Yes,Use Circular Road alternative
2023-07-05 15:00:00,31.4187,73.079,Clock Tower,283,22.81,Rainy,22.833333333333336,Yes,Use Circular Road alternative
2023-04-08 23:00:00,31.4187,73.079,Clock Tower,149,74.8,Clear,45.16666666666667,No,No change needed
2023-11-22 19:00:00,31.44,73.06,Ghulam Muhammad Abad,393,57.55,Clear,5.0,Yes,Take side streets via Millat Road
2023-10-16 21:00:00,31.4168,73.0895,Canal Road,332,48.27,Rainy,14.666666666666664,Yes,Use Expressway
2023-05-31 15:00:00,31.4187,73.079,Clock Tower,298,13.23,Clear,20.333333333333336,Yes,Use Circular Road alternative
2023-03-12 19:00:00,31.4405,73.13,Madina Town,356,25.78,Hazy,10.666666666666664,Yes,Use Jaranwala Bypass
2023-04-26 18:00:00,31.44,73.06,Ghulam Muhammad Abad,235,75.57,Hazy,30.833333333333336,No,No change needed
2023-02-09 02:00:00,31.4405,73.13,Madina Town,81,71.44,Rainy,56.5,No,No change needed
2023-11-03 21:00:00,31.4325,73.1205,Susan Road,50,43.22,Cloudy,61.666666666666664,No,No change needed
2023-02-12 15:00:00,31.4168,73.0895,Canal Road,255,24.09,Hazy,27.5,Yes,Use Expressway
2023-10-07 19:00:00,31.4187,73.079,Clock Tower,134,72.64,Cloudy,47.66666666666667,No,No change needed
2023-04-03 19:00:00,31.4168,73.0895,Canal Road,64,49.7,Cloudy,59.333333333333336,No,No change needed
2023-01-16 20:00:00,31.4187,73.079,Clock Tower,247,18.96,Clear,28.833333333333336,No,No change needed
2023-11-11 01:00:00,31.4325,73.1205,Susan Road,183,52.91,Rainy,39.5,No,No change needed
2023-05-15 02:00:00,31.425,73.105,D Ground,150,56.73,Cloudy,45.0,No,No change needed
2023-07-12 23:00:00,31.4168,73.0895,Canal Road,206,17.2,Hazy,35.666666666666664,No,No change needed
2023-01-07 18:00:00,31.4235,73.1015,Kohinoor City,144,73.27,Cloudy,46.0,No,No change needed
2023-11-19 22:00:00,31.4168,73.0895,Canal Road,157,41.36,Rainy,43.83333333333333,No,No change needed
2023-02-26 16:00:00,31.4168,73.0895,Canal Road,85,26.56,Cloudy,55.833333333333336,No,No change needed
2023-01-26 02:00:00,31.4405,73.13,Madina Town,250,21.97,Rainy,28.333333333333336,No,No change needed
2023-03-03 12:00:00,31.4405,73.13,Madina Town,91,38.83,Cloudy,54.833333333333336,No,No change needed
2023-11-16 00:00:00,31.44,73.06,Ghulam Muhammad Abad,128,63.95,Clear,48.66666666666667,No,No change needed
2023-12-26 16:00:00,31.4187,73.079,Clock Tower,371,40.64,Cloudy,8.166666666666664,Yes,Use Circular Road alternative
2023-05-21 21:00:00,31.44,73.06,Ghulam Muhammad Abad,84,19.14,Clear,56.0,No,No change needed
2023-09-19 22:00:00,31.4235,73.1015,Kohinoor City,295,58.03,Cloudy,20.833333333333336,Yes,Divert via Satyana Road
2023-12-21 12:00:00,31.425,73.105,D Ground,381,67.4,Rainy,6.5,Yes,Take small connecting roads
2023-11-23 00:00:00,31.4235,73.1015,Kohinoor City,269,52.41,Rainy,25.166666666666664,Yes,Divert via Satyana Road
2023-11-13 03:00:00,31.44,73.06,Ghulam Muhammad Abad,189,36.79,Rainy,38.5,No,No change needed
2023-09-05 02:00:00,31.44,73.06,Ghulam Muhammad Abad,22,36.06,Rainy,66.33333333333333,No,No change needed
2023-09-30 20:00:00,31.425,73.105,D Ground,95,73.75,Rainy,54.166666666666664,No,No change needed
2023-08-17 15:00:00,31.4235,73.1015,Kohinoor City,397,24.9,Hazy,5.0,Yes,Divert via Satyana Road
2023-02-25 23:00:00,31.418,73.116,People's Colony,179,48.81,Hazy,40.16666666666667,No,No change needed
2023-09-04 13:00:00,31.4235,73.1015,Kohinoor City,41,55.22,Cloudy,63.166666666666664,No,No change needed
2023-03-07 21:00:00,31.4325,73.1205,Susan Road,328,50.36,Rainy,15.333333333333336,Yes,Use Madina Town Bypass
2023-07-07 12:00:00,31.44,73.06,Ghulam Muhammad Abad,360,59.21,Clear,10.0,Yes,Take side streets via Millat Road
2023-12-02 01:00:00,31.4235,73.1015,Kohinoor City,351,72.7,Clear,11.5,Yes,Divert via Satyana Road
2023-10-23 18:00:00,31.4235,73.1015,Kohinoor City,315,35.46,Rainy,17.5,Yes,Divert via Satyana Road
2023-04-27 02:00:00,31.4405,73.13,Madina Town,224,40.71,Hazy,32.666666666666664,No,No change needed
2023-01-13 12:00:00,31.4168,73.0895,Canal Road,52,13.16,Rainy,61.333333333333336,No,No change needed
2023-04-24 02:00:00,31.4187,73.079,Clock Tower,88,28.94,Hazy,55.333333333333336,No,No change needed
2023-06-18 17:00:00,31.4235,73.1015,Kohinoor City,58,57.46,Cloudy,60.333333333333336,No,No change needed
2023-10-05 13:00:00,31.425,73.105,D Ground,301,17.1,Hazy,19.833333333333336,Yes,Take small connecting roads
2023-11-02 19:00:00,31.425,73.105,D Ground,340,20.68,Rainy,13.333333333333336,Yes,Take small connecting roads
2023-11-22 15:00:00,31.4187,73.079,Clock Tower,102,75.96,Rainy,53.0,No,No change needed
2023-03-07 02:00:00,31.4325,73.1205,Susan Road,313,68.53,Rainy,17.833333333333336,Yes,Use Madina Town Bypass
2023-05-17 15:00:00,31.418,73.116,People's Colony,386,57.26,Hazy,5.666666666666671,Yes,"Avoid peak hours, use Jaranwala Road"
2023-05-23 15:00:00,31.4235,73.1015,Kohinoor City,228,55.0,Clear,32.0,No,No change needed
2023-04-09 18:00:00,31.4405,73.13,Madina Town,38,62.07,Rainy,63.666666666666664,No,No change needed
2023-05-13 20:00:00,31.418,73.116,People's Colony,103,40.9,Cloudy,52.83333333333333,No,No change needed
2023-12-14 00:00:00,31.418,73.116,People's Colony,362,77.12,Rainy,9.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-08-16 00:00:00,31.4325,73.1205,Susan Road,263,22.73,Hazy,26.166666666666664,Yes,Use Madina Town Bypass
2023-05-04 17:00:00,31.44,73.06,Ghulam Muhammad Abad,334,70.79,Rainy,14.333333333333336,Yes,Take side streets via Millat Road
2023-03-16 15:00:00,31.4235,73.1015,Kohinoor City,56,45.09,Clear,60.666666666666664,No,No change needed
2023-02-27 20:00:00,31.425,73.105,D Ground,184,21.75,Cloudy,39.33333333333333,No,No change needed
2023-09-27 22:00:00,31.418,73.116,People's Colony,257,79.28,Rainy,27.166666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-10-22 20:00:00,31.4235,73.1015,Kohinoor City,240,43.63,Cloudy,30.0,No,No change needed
2023-09-25 15:00:00,31.4235,73.1015,Kohinoor City,39,63.01,Cloudy,63.5,No,No change needed
2023-03-16 03:00:00,31.4168,73.0895,Canal Road,353,31.9,Hazy,11.166666666666664,Yes,Use Expressway
2023-09-24 00:00:00,31.4168,73.0895,Canal Road,333,69.95,Rainy,14.5,Yes,Use Expressway
2023-12-05 15:00:00,31.4405,73.13,Madina Town,220,37.87,Clear,33.333333333333336,No,No change needed
2023-03-07 04:00:00,31.425,73.105,D Ground,277,33.74,Rainy,23.833333333333336,Yes,Take small connecting roads
2023-03-25 21:00:00,31.44,73.06,Ghulam Muhammad Abad,375,75.84,Cloudy,7.5,Yes,Take side streets via Millat Road
2023-08-05 21:00:00,31.4168,73.0895,Canal Road,149,71.99,Rainy,45.16666666666667,No,No change needed
2023-09-29 04:00:00,31.418,73.116,People's Colony,224,69.25,Hazy,32.666666666666664,No,No change needed
2023-05-19 15:00:00,31.418,73.116,People's Colony,300,30.92,Cloudy,20.0,Yes,"Avoid peak hours, use Jaranwala Road"
2023-08-14 21:00:00,31.418,73.116,People's Colony,282,66.52,Cloudy,23.0,Yes,"Avoid peak hours, use Jaranwala Road"
2023-05-21 23:00:00,31.425,73.105,D Ground,347,40.72,Rainy,12.166666666666664,Yes,Take small connecting roads
2023-12-10 00:00:00,31.44,73.06,Ghulam Muhammad Abad,108,73.18,Rainy,52.0,No,No change needed
2023-02-26 20:00:00,31.44,73.06,Ghulam Muhammad Abad,228,78.42,Hazy,32.0,No,No change needed
2023-09-10 13:00:00,31.4405,73.13,Madina Town,370,76.94,Cloudy,8.333333333333336,Yes,Use Jaranwala Bypass
2023-02-18 03:00:00,31.4405,73.13,Madina Town,281,17.31,Cloudy,23.166666666666664,Yes,Use Jaranwala Bypass
2023-05-04 15:00:00,31.425,73.105,D Ground,289,69.01,Cloudy,21.833333333333336,Yes,Take small connecting roads
2023-05-03 01:00:00,31.44,73.06,Ghulam Muhammad Abad,82,19.24,Cloudy,56.333333333333336,No,No change needed
2023-07-21 17:00:00,31.4235,73.1015,Kohinoor City,240,26.17,Rainy,30.0,No,No change needed
2023-07-25 02:00:00,31.4168,73.0895,Canal Road,39,61.88,Clear,63.5,No,No change needed
2023-11-02 12:00:00,31.425,73.105,D Ground,244,67.33,Clear,29.333333333333336,No,No change needed
2023-05-06 17:00:00,31.4325,73.1205,Susan Road,146,60.63,Cloudy,45.66666666666667,No,No change needed
2023-03-16 20:00:00,31.4168,73.0895,Canal Road,186,26.15,Rainy,39.0,No,No change needed
2023-11-11 14:00:00,31.418,73.116,People's Colony,267,51.12,Cloudy,25.5,Yes,"Avoid peak hours, use Jaranwala Road"
2023-10-30 14:00:00,31.44,73.06,Ghulam Muhammad Abad,309,46.09,Clear,18.5,Yes,Take side streets via Millat Road
2023-05-16 04:00:00,31.4405,73.13,Madina Town,38,73.88,Hazy,63.666666666666664,No,No change needed
2023-05-17 16:00:00,31.44,73.06,Ghulam Muhammad Abad,380,49.44,Cloudy,6.666666666666664,Yes,Take side streets via Millat Road
2023-03-16 04:00:00,31.425,73.105,D Ground,295,37.33,Rainy,20.833333333333336,Yes,Take small connecting roads
2023-05-22 04:00:00,31.44,73.06,Ghulam Muhammad Abad,161,76.28,Cloudy,43.16666666666667,No,No change needed
2023-03-13 23:00:00,31.4168,73.0895,Canal Road,313,21.32,Clear,17.833333333333336,Yes,Use Expressway
2023-03-06 14:00:00,31.4168,73.0895,Canal Road,69,16.65,Hazy,58.5,No,No change needed
2023-12-05 20:00:00,31.4187,73.079,Clock Tower,380,56.86,Hazy,6.666666666666664,Yes,Use Circular Road alternative
2023-10-23 00:00:00,31.425,73.105,D Ground,114,79.67,Cloudy,51.0,No,No change needed
2023-08-24 01:00:00,31.4405,73.13,Madina Town,20,12.02,Clear,66.66666666666667,No,No change needed
2023-05-21 04:00:00,31.44,73.06,Ghulam Muhammad Abad,75,28.31,Rainy,57.5,No,No change needed
2023-02-07 15:00:00,31.4325,73.1205,Susan Road,339,54.2,Clear,13.5,Yes,Use Madina Town Bypass
2023-06-23 16:00:00,31.44,73.06,Ghulam Muhammad Abad,173,29.0,Clear,41.16666666666667,No,No change needed
2023-01-15 00:00:00,31.4235,73.1015,Kohinoor City,191,24.48,Rainy,38.16666666666667,No,No change needed
2023-10-29 20:00:00,31.44,73.06,Ghulam Muhammad Abad,37,65.87,Clear,63.833333333333336,No,No change needed
2023-01-15 22:00:00,31.418,73.116,People's Colony,375,44.2,Clear,7.5,Yes,"Avoid peak hours, use Jaranwala Road"
2023-04-15 13:00:00,31.4235,73.1015,Kohinoor City,142,20.57,Cloudy,46.33333333333333,No,No change needed
2023-06-09 15:00:00,31.4187,73.079,Clock Tower,238,45.19,Cloudy,30.333333333333336,No,No change needed
2023-04-13 03:00:00,31.418,73.116,People's Colony,150,52.19,Clear,45.0,No,No change needed
2023-02-08 01:00:00,31.4235,73.1015,Kohinoor City,197,21.27,Rainy,37.166666666666664,No,No change needed
2023-11-07 20:00:00,31.418,73.116,People's Colony,135,44.38,Hazy,47.5,No,No change needed
2023-06-26 00:00:00,31.4187,73.079,Clock Tower,393,49.15,Hazy,5.0,Yes,Use Circular Road alternative
2023-01-14 16:00:00,31.4325,73.1205,Susan Road,391,54.49,Rainy,5.0,Yes,Use Madina Town Bypass
2023-06-20 16:00:00,31.4187,73.079,Clock Tower,282,28.83,Cloudy,23.0,Yes,Use Circular Road alternative
2023-12-15 18:00:00,31.425,73.105,D Ground,22,65.18,Clear,66.33333333333333,No,No change needed
2023-01-26 12:00:00,31.4235,73.1015,Kohinoor City,66,37.15,Clear,59.0,No,No change needed
2023-04-06 13:00:00,31.4405,73.13,Madina Town,37,65.66,Hazy,63.833333333333336,No,No change needed
2023-09-14 13:00:00,31.425,73.105,D Ground,381,79.48,Rainy,6.5,Yes,Take small connecting roads
2023-07-07 01:00:00,31.425,73.105,D Ground,311,59.31,Cloudy,18.166666666666664,Yes,Take small connecting roads
2023-03-16 13:00:00,31.418,73.116,People's Colony,289,18.98,Cloudy,21.833333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
2023-07-30 19:00:00,31.425,73.105,D Ground,316,38.79,Cloudy,17.333333333333336,Yes,Take small connecting roads
2023-03-04 04:00:00,31.4405,73.13,Madina Town,174,15.1,Hazy,41.0,No,No change needed
2023-11-24 03:00:00,31.4405,73.13,Madina Town,337,63.9,Rainy,13.833333333333336,Yes,Use Jaranwala Bypass
2023-08-26 18:00:00,31.44,73.06,Ghulam Muhammad Abad,99,70.37,Cloudy,53.5,No,No change needed
2023-08-19 01:00:00,31.425,73.105,D Ground,127,66.1,Clear,48.83333333333333,No,No change needed
2023-10-18 14:00:00,31.44,73.06,Ghulam Muhammad Abad,232,47.29,Clear,31.333333333333336,No,No change needed
2023-11-19 22:00:00,31.4325,73.1205,Susan Road,193,27.19,Hazy,37.833333333333336,No,No change needed
2023-04-10 19:00:00,31.4235,73.1015,Kohinoor City,321,38.07,Clear,16.5,Yes,Divert via Satyana Road
2023-05-24 22:00:00,31.4325,73.1205,Susan Road,119,75.0,Rainy,50.16666666666667,No,No change needed
2023-06-24 18:00:00,31.44,73.06,Ghulam Muhammad Abad,318,17.03,Rainy,17.0,Yes,Take side streets via Millat Road
2023-11-26 18:00:00,31.4325,73.1205,Susan Road,258,40.65,Hazy,27.0,Yes,Use Madina Town Bypass
2023-04-10 03:00:00,31.4235,73.1015,Kohinoor City,159,34.5,Cloudy,43.5,No,No change needed
2023-12-06 14:00:00,31.4187,73.079,Clock Tower,324,10.63,Clear,16.0,Yes,Use Circular Road alternative
2023-02-04 01:00:00,31.4405,73.13,Madina Town,277,63.34,Hazy,23.833333333333336,Yes,Use Jaranwala Bypass
2023-01-22 18:00:00,31.4187,73.079,Clock Tower,320,51.09,Hazy,16.666666666666664,Yes,Use Circular Road alternative
2023-07-02 01:00:00,31.425,73.105,D Ground,382,19.98,Rainy,6.333333333333336,Yes,Take small connecting roads
2023-12-28 00:00:00,31.44,73.06,Ghulam Muhammad Abad,229,25.86,Hazy,31.833333333333336,No,No change needed
2023-06-30 01:00:00,31.44,73.06,Ghulam Muhammad Abad,353,63.71,Cloudy,11.166666666666664,Yes,Take side streets via Millat Road
2023-03-08 14:00:00,31.4235,73.1015,Kohinoor City,81,17.81,Rainy,56.5,No,No change needed
2023-10-28 02:00:00,31.44,73.06,Ghulam Muhammad Abad,206,45.2,Clear,35.666666666666664,No,No change needed
2023-06-23 17:00:00,31.44,73.06,Ghulam Muhammad Abad,112,43.28,Clear,51.33333333333333,No,No change needed
2023-07-26 13:00:00,31.4168,73.0895,Canal Road,291,21.54,Clear,21.5,Yes,Use Expressway
2023-04-28 17:00:00,31.4235,73.1015,Kohinoor City,23,19.45,Cloudy,66.16666666666667,No,No change needed
2023-02-16 02:00:00,31.425,73.105,D Ground,114,24.88,Hazy,51.0,No,No change needed
2023-12-19 00:00:00,31.4235,73.1015,Kohinoor City,176,73.37,Clear,40.66666666666667,No,No change needed
2023-05-19 23:00:00,31.4168,73.0895,Canal Road,260,13.35,Clear,26.666666666666664,Yes,Use Expressway
2023-02-20 19:00:00,31.418,73.116,People's Colony,382,16.0,Hazy,6.333333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
2023-05-19 13:00:00,31.425,73.105,D Ground,389,58.43,Hazy,5.166666666666671,Yes,Take small connecting roads
2023-10-31 02:00:00,31.4168,73.0895,Canal Road,260,65.56,Rainy,26.666666666666664,Yes,Use Expressway
2023-05-05 16:00:00,31.4235,73.1015,Kohinoor City,20,40.17,Clear,66.66666666666667,No,No change needed
2023-11-13 17:00:00,31.418,73.116,People's Colony,137,27.56,Cloudy,47.16666666666667,No,No change needed
2023-10-25 12:00:00,31.418,73.116,People's Colony,254,69.5,Cloudy,27.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-07-06 03:00:00,31.4168,73.0895,Canal Road,202,33.72,Cloudy,36.333333333333336,No,No change needed
2023-07-10 04:00:00,31.425,73.105,D Ground,133,73.91,Cloudy,47.83333333333333,No,No change needed
2023-11-19 15:00:00,31.4325,73.1205,Susan Road,285,42.74,Hazy,22.5,Yes,Use Madina Town Bypass
2023-03-22 01:00:00,31.4168,73.0895,Canal Road,382,17.07,Cloudy,6.333333333333336,Yes,Use Expressway
2023-08-08 20:00:00,31.425,73.105,D Ground,354,36.61,Hazy,11.0,Yes,Take small connecting roads
2023-10-22 19:00:00,31.44,73.06,Ghulam Muhammad Abad,113,10.66,Clear,51.16666666666667,No,No change needed
